วันที่,เรื่อง,เล่ม,ตอน,ประเภท,หน้า,เล่มที่,URL,id
23/03/2023,ประกาศสภาผู้แทนราษฎร เรื่อง ตั้งกรรมาธิการในคณะกรรมาธิการการป้องกันและปราบปรามการทุจริตประพฤติมิชอบแทนตำแหน่งที่ว่าง [นายนิยม เวชกามา ],140,24,ง,11,,https://ratchakitcha.soc.go.th/documents/140D024N0000000001100.pdf,942cd32212ad590208de4dca1bdcb8738f70f134
23/03/2023,ประกาศสภาผู้แทนราษฎร เรื่อง ตั้งกรรมาธิการในคณะกรรมาธิการการป้องกันและบรรเทาผลกระทบจากภัยธรรมชาติและสาธารณภัยแทนตำแหน่งที่ว่าง [นายนิติพล ผิวเหมาะ],140,24,ง,10,,https://ratchakitcha.soc.go.th/documents/140D024N0000000001000.pdf,18b23845092d0bbc18430ddf419a47e7935380d2
23/03/2023,ประกาศสภาผู้แทนราษฎร เรื่อง ตั้งกรรมาธิการในคณะกรรมาธิการการแรงงานแทนตำแหน่งที่ว่าง [นางสุเนตตา แซ่โก๊ะ ],140,24,ง,9,,https://ratchakitcha.soc.go.th/documents/140D024N0000000000900.pdf,efb1e6c80194a6a072e7567ee06150b7f1f785d0
23/03/2023,ประกาศกระทรวงมหาดไทย เรื่อง การประกาศรายชื่อผู้ได้รับคัดเลือกเป็นกรรมการอิสลามประจำจังหวัดกาญจนบุรีแทนตำแหน่งที่ว่าง [นายเนติพล สกุลชาห์ นายไซยิดซากีย์ เชื้อสกุลเศรษฐ],140,24,ง,7,,https://ratchakitcha.soc.go.th/documents/140D024N0000000000700.pdf,c5a17bf5d82c254a3cbee333bf902f5e8a598fcc
23/03/2023,ประกาศกระทรวงมหาดไทย เรื่อง การพ้นจากตำแหน่งกรรมการอิสลามประจำจังหวัดชุมพร [นายนริศ สิทธิการุณย์],140,24,ง,6,,https://ratchakitcha.soc.go.th/documents/140D024N0000000000600.pdf,fdc849f81a56000265af379b3d61c7ea712052da
23/03/2023,ประกาศกระทรวงมหาดไทย เรื่อง การพ้นจากตำแหน่งกรรมการอิสลามประจำจจังหวัดนนทบุรี [นายมีชัย เจริญสุขวิทยา],140,24,ง,5,,https://ratchakitcha.soc.go.th/documents/140D024N0000000000500.pdf,af16be68b3cedf010ffa5c4e0381a2dfcc7d402f
23/03/2023,ประกาศกระทรวงมหาดไทย เรื่อง การประกาศรายชื่อผู้ได้รับคัดเลือกเป็นกรรมการอิสลามประจำจังหวัดสงขลาแทนตำแหน่งที่ว่าง [นายมะลาเซ็ง ลาหิง],140,24,ง,4,,https://ratchakitcha.soc.go.th/documents/140D024N0000000000400.pdf,062535bcb1e94b6993674a8b191fe0099a967fdf
23/03/2023,ประกาศกระทรวงมหาดไทย เรื่อง การประกาศรายชื่อผู้ได้รับคัดเลือกเป็นกรรมการอิสลามประจำจังหวัดสตูลแทนตำแหน่งที่ว่าง [นายอมาตย์ ลิมานัน],140,24,ง,3,,https://ratchakitcha.soc.go.th/documents/140D024N0000000000300.pdf,5aa50822dbebab60c298f48dd87f2197b809e066
23/03/2023,ประกาศกระทรวงการคลัง เรื่อง รายงานฐานะการเงินประจำสัปดาห์ของธนาคารแห่งประเทศไทย ทุนสำรองเงินตรา และกิจการธนบัตร [งวดประจำสัปดาห์สิ้นสุด ณ วันพฤหัสบดีที่ 29 ธันวาคม พ.ศ. 2565],140,24,ง,2,,https://ratchakitcha.soc.go.th/documents/140D024N0000000000200.pdf,3407e3a9bbf9e99357d9a94972811220cf402289
23/03/2023,ประกาศกระทรวงกลาโหม เรื่อง ชมเชยการช่วยเหลือราชการทหาร [นางนิตยา บุญบางเก็ง],140,24,ง,1,,https://ratchakitcha.soc.go.th/documents/140D024N0000000000100.pdf,69f14dabe2533cd49f0ffb545eb2cc17d09c529d
22/03/2023,คำสั่งกระทรวงสาธารณสุข ที่ 346/2566 เรื่อง แต่งตั้งข้าราชการการเมือง [1. นายเธียรชัย สุวรรณเพ็ญ 2. นางสาวเจนจิรา รัตนเพียร],140,68,ง พิเศษ,28,,https://ratchakitcha.soc.go.th/documents/140D068S0000000002800.pdf,5194a9629c46a200eb8b351a2e96ed1ca8471ffa
22/03/2023,คำสั่งกระทรวงแรงงาน ที่ 88/2566 เรื่อง ให้ข้าราชการการเมืองออกจากตำแหน่ง [นางธิวัลรัตน์ อังกินันทน์],140,68,ง พิเศษ,27,,https://ratchakitcha.soc.go.th/documents/140D068S0000000002700.pdf,f855634c486f5a42ee36554f10c1776933594fc2
22/03/2023,คำสั่งกระทรวงดิจิทัลเพื่อเศรษฐกิจและสังคม ที่ 7/2566 เรื่อง แต่งตั้งข้าราชการการเมือง [นายณัฐวุฒิ กลางณรงค์],140,68,ง พิเศษ,26,,https://ratchakitcha.soc.go.th/documents/140D068S0000000002600.pdf,25e23cf17b0048a1177bfb30aa4a26b4d164a70a
22/03/2023,ข้อบัญญัติกรุงเทพมหานคร เรื่อง ยกเลิกเทศบัญญัติของเทศบาลนครกรุงเทพและข้อบัญญัติกรุงเทพมหานคร พ.ศ. 2566,140,68,ง พิเศษ,22,,https://ratchakitcha.soc.go.th/documents/140D068S0000000002200.pdf,f6d772ceaa3f5b181f69ad7a5d5a331950fe1d83
22/03/2023,ประมวลจริยธรรมบุคลากรของสถาบันพระปกเกล้า,140,68,ง พิเศษ,11,,https://ratchakitcha.soc.go.th/documents/140D068S0000000001100.pdf,905a6060533cf548d3d88e3bffb01d4951702d87
22/03/2023,ประกาศสำนักงานประมงพื้นที่กรุงเทพมหานคร เรื่อง กำหนดเขตพื้นที่รักษาพันธุ์สัตว์น้ำ (ฉบับที่ 2) พ.ศ. 2566,140,68,ง พิเศษ,10,,https://ratchakitcha.soc.go.th/documents/140D068S0000000001000.pdf,ac84170ddd23dfc01dd591d71c1bee53ce5e73e8
22/03/2023,ประกาศสำนักงานป้องกันและปราบปรามการฟอกเงิน เรื่อง ให้ผู้เสียหายยื่นคำร้องขอคุ้มครองสิทธิจากการกระทำความผิดมูลฐาน [รายคดี บริษัท ดารุมะ ซูชิ จำกัด โดยนายเมธา ชลิงสุข กับพวก],140,68,ง พิเศษ,9,,https://ratchakitcha.soc.go.th/documents/140D068S0000000000900.pdf,812d54fd5316551dc562f45b70f4820746c7f39b
22/03/2023,ประกาศสำนักงานป้องกันและปราบปรามการฟอกเงิน เรื่อง ให้ผู้เสียหายยื่นคำร้องขอคุ้มครองสิทธิจากการกระทำความผิดมูลฐาน [ราย บริษัท เพิงพักพิง จัสมิน ไรซ์ จำกัด กับพวก],140,68,ง พิเศษ,8,,https://ratchakitcha.soc.go.th/documents/140D068S0000000000800.pdf,959280740fbbed32c157f81f4c5ec5394b65eb5e
22/03/2023,ประกาศสำนักงานป้องกันและปราบปรามการฟอกเงิน เรื่อง ให้ผู้เสียหายยื่นคำร้องขอคุ้มครองสิทธิจากการกระทำความผิดมูลฐาน [ราย นางสาวพัชรลักษณ์ แหวนวงค์ กับพวก],140,68,ง พิเศษ,7,,https://ratchakitcha.soc.go.th/documents/140D068S0000000000700.pdf,2dc59244610f1add6fccea600b1a03494f3d4eac
22/03/2023,ประกาศกระทรวงสาธารณสุข เรื่อง ข้าราชการการเมืองลาออกจากตำแหน่ง [นางสุพัชรี ธรรมเพชร],140,68,ง พิเศษ,6,,https://ratchakitcha.soc.go.th/documents/140D068S0000000000600.pdf,e1a32a615e73672a48147275787b9865fcaac9c6
22/03/2023,ประกาศกระทรวงสาธารณสุข เรื่อง ข้าราชการการเมืองลาออกจากตำแหน่ง [นายธนิตพล ไชยนันทน์],140,68,ง พิเศษ,5,,https://ratchakitcha.soc.go.th/documents/140D068S0000000000500.pdf,f5e2d41f6da76db2f77ac8089f7de4aa04df910f
22/03/2023,ประกาศคณะกรรมการการเลือกตั้ง เรื่อง กำหนดวันและเวลาการออกเสียงลงคะแนนก่อนวันเลือกตั้ง ณ ที่เลือกตั้งกลาง,140,23,ก,96,,https://ratchakitcha.soc.go.th/documents/140A023N0000000009600.pdf,f3898ad23aea40fa7ac1b61ad3393c9739a6c78e
22/03/2023,ประกาศคณะกรรมการการเลือกตั้ง เรื่อง กำหนดวัน และเวลายื่นคำขอลงทะเบียนใช้สิทธิออกเสียงลงคะแนนก่อนวันเลือกตั้ง,140,23,ก,95,,https://ratchakitcha.soc.go.th/documents/140A023N0000000009500.pdf,21b7a3a120651872b5e3c9e7dc3038b8ece88420
22/03/2023,ประกาศคณะกรรมการการเลือกตั้ง เรื่อง การสมัครรับเลือกตั้งสมาชิกสภาผู้แทนราษฎร,140,23,ก,92,,https://ratchakitcha.soc.go.th/documents/140A023N0000000009200.pdf,e93efe68c1a58133d82a660664758290a4183d5b
22/03/2023,ประกาศคณะกรรมการการเลือกตั้ง เรื่อง  จำนวนสมาชิกสภาผู้แทนราษฎรแบบแบ่งเขตเลือกตั้งที่แต่ละจังหวัดจะพึงมีและจำนวนเขตเลือกตั้งแบบแบ่งเขตเลือกตั้งของแต่ละจังหวัด,140,23,ก,5,,https://ratchakitcha.soc.go.th/documents/140A023N0000000000500.pdf,67d664b1ebe287355773108e1e5c8348267f24e6
22/03/2023,ประกาศคณะกรรมการการเลือกตั้ง เรื่อง กำหนดวันเลือกตั้ง วันรับสมัครรับเลือกตั้งแบบแบ่งเขตเลือกตั้ง วันรับสมัครรับเลือกตั้งแบบบัญชีรายชื่อและสถานที่ที่พรรคการเมืองจะส่งบัญชีรายชื่อผู้สมัครแบบบัญชีรายชื่อ,140,23,ก,4,,https://ratchakitcha.soc.go.th/documents/140A023N0000000000400.pdf,2da374f86c7321172d894e4cf2a1b14258bda4f5
22/03/2023,ประกาศคณะกรรมการการเลือกตั้ง เรื่อง พรรคพลังศรัทธาสิ้นสภาพความเป็นพรรคการเมือง,140,23,ก,3,,https://ratchakitcha.soc.go.th/documents/140A023N0000000000300.pdf,a0f5beac7d7d4f94942546ef5bca5010f83a4887
22/03/2023,กฎกระทรวงกำหนดทรัพย์สินที่ได้รับยกเว้นจากการจัดเก็บภาษีที่ดินและสิ่งปลูกสร้าง (ฉบับที่ 2) พ.ศ. 2566,140,23,ก,1,,https://ratchakitcha.soc.go.th/documents/140A023N0000000000100.pdf,db5b64a8236a517f41e7077560f744b7ad5c924b
21/03/2023,ข้อบังคับการประปานครหลวง ว่าด้วยการบริการจัดส่ง จำหน่าย และการใช้น้ำประปา (ฉบับที่ 2) พ.ศ. 2565,140,67,ง พิเศษ,59,,https://ratchakitcha.soc.go.th/documents/140D067S0000000005900.pdf,1b16efc79da57ca74319711f01f63620c1a0fe6c
21/03/2023,ประกาศการไฟฟ้าส่วนภูมิภาค เรื่อง อัตราค่าบริการอัดประจุไฟฟ้าสำหรับสถานีอัดประจุยานยนต์ไฟฟ้าของ กฟภ.,140,67,ง พิเศษ,58,,https://ratchakitcha.soc.go.th/documents/140D067S0000000005800.pdf,3a57460148be8308e3c40334b0fb2399eaf6f5e4
21/03/2023,ประกาศมหาวิทยาลัยเทคโนโลยีสุรนารี เรื่อง การแบ่งส่วนงาน (ฉบับที่ 16) พ.ศ. 2566,140,67,ง พิเศษ,57,,https://ratchakitcha.soc.go.th/documents/140D067S0000000005700.pdf,22a60b313756e4dc1e1fc065662c93607f9c8462
21/03/2023,ประกาศสภาการพยาบาล เรื่อง กรรมการผู้ดำรงตำแหน่งประชาสัมพันธ์ สภาการพยาบาล วาระ พ.ศ. 2565 - 2569 (ฉบับที่ 2),140,67,ง พิเศษ,56,,https://ratchakitcha.soc.go.th/documents/140D067S0000000005600.pdf,13edc64905265655d0c67eacdc3bdbf9f153389b
21/03/2023,ประกาศสภาการพยาบาล เรื่อง คณะกรรมการสภาการพยาบาล วาระ พ.ศ. 2564 - 2568 (ฉบับที่ 2),140,67,ง พิเศษ,55,,https://ratchakitcha.soc.go.th/documents/140D067S0000000005500.pdf,2a6d734e71e1d5ced56dd709798a3f82de0c3771
21/03/2023,ประกาศคณะกรรมการกำกับและส่งเสริมการประกอบธุรกิจประกันภัย เรื่อง หลักเกณฑ์ วิธีการ เงื่อนไข และระยะเวลาในการชดใช้เงินหรือค่าสินไหมทดแทนตามสัญญาประกันภัย และกรณีที่ถือว่าเป็นการประวิงการจ่ายค่าสินไหมทดแทน หรือประวิงการคืนเบี้ยประกันภัยของบริษัทประกันวินาศภัย พ.ศ. 2566,140,67,ง พิเศษ,44,,https://ratchakitcha.soc.go.th/documents/140D067S0000000004400.pdf,87e1fba9a98c2803ac62e2bd652f5122479016cf
21/03/2023,ประกาศคณะกรรมการกำกับและส่งเสริมการประกอบธุรกิจประกันภัย เรื่อง หลักเกณฑ์ วิธีการ เงื่อนไข และระยะเวลาในการชดใช้เงินตามสัญญาประกันชีวิต และกรณีที่ถือว่าเป็นการประวิงการใช้เงิน หรือประวิงการคืนเบี้ยประกันภัยของบริษัทประกันชีวิต พ.ศ. 2566,140,67,ง พิเศษ,35,,https://ratchakitcha.soc.go.th/documents/140D067S0000000003500.pdf,a8b9a7c1bc9f95a0fbd8d2b6352ca1e886db51a9
21/03/2023,ประกาศคณะกรรมการส่วนจังหวัดว่าด้วยราคาสินค้าและบริการ จังหวัดราชบุรี ฉบับที่ 1 พ.ศ. 2565 เรื่อง การควบคุมการขนย้ายต้นพันธุ์ ท่อนพันธุ์มันสำปะหลัง,140,67,ง พิเศษ,33,,https://ratchakitcha.soc.go.th/documents/140D067S0000000003300.pdf,852d7639c3a5b5edaa63863c7ad8906c8e1b54cf
21/03/2023,ประกาศคณะกรรมการส่วนจังหวัดว่าด้วยราคาสินค้าและบริการ จังหวัดนครราชสีมา ฉบับที่ 1 พ.ศ. 2565 เรื่อง การควบคุมการขนย้ายต้นพันธุ์ ท่อนพันธุ์มันสำปะหลัง,140,67,ง พิเศษ,31,,https://ratchakitcha.soc.go.th/documents/140D067S0000000003100.pdf,0b2a3eaa4e4b5687467cba931804d7fd1c29fb51
21/03/2023,ประกาศสำนักงานคณะกรรมการส่วนจังหวัดว่าด้วยราคาสินค้าและบริการ จังหวัดราชบุรี ฉบับที่ 1 พ.ศ. 2565 เรื่อง หลักเกณฑ์และวิธีการในการขออนุญาต การอนุญาต แบบหนังสืออนุญาต และวิธีการขนย้ายต้นพันธุ์ ท่อนพันธุ์มันสำปะหลัง,140,67,ง พิเศษ,26,,https://ratchakitcha.soc.go.th/documents/140D067S0000000002600.pdf,25caf0879e7cb67b451bfe3799daf1a34a8d44ae
21/03/2023,ประกาศสำนักงานคณะกรรมการส่วนจังหวัดว่าด้วยราคาสินค้าและบริการ จังหวัดนครราชสีมา ฉบับที่ 1 พ.ศ. 2565 เรื่อง หลักเกณฑ์และวิธีการในการขออนุญาต การอนุญาต แบบหนังสืออนุญาต และวิธีการขนย้ายต้นพันธุ์ ท่อนพันธุ์มันสำปะหลัง,140,67,ง พิเศษ,21,,https://ratchakitcha.soc.go.th/documents/140D067S0000000002100.pdf,17f6279197624d28b8cb04e73ea2e7637a293a42
21/03/2023,ประกาศสำนักงานประมงจังหวัดฉะเชิงเทรา  เรื่อง กำหนดห้วงเวลาให้ผู้ประสงค์ทำการเพาะเลี้ยงสัตว์น้ำในที่จับสัตว์น้ำซึ่งเป็นสาธารณสมบัติของแผ่นดินมายื่นคำขอรับใบอนุญาต พ.ศ. 2566,140,67,ง พิเศษ,19,,https://ratchakitcha.soc.go.th/documents/140D067S0000000001900.pdf,a6f9c2780f5a73588ca11a1aaa085dcc14b3dc34
21/03/2023,ประกาศกรมปศุสัตว์ เรื่อง ชะลอการนำเข้าหรือนำผ่านราชอาณาจักรซึ่งสัตว์ปีกหรือซากสัตว์ปีก จากราชอาณาจักรสเปน พ.ศ. 2566,140,67,ง พิเศษ,18,,https://ratchakitcha.soc.go.th/documents/140D067S0000000001800.pdf,3333286d5998210bda37224a862ea9eaff8fc057
21/03/2023,ประกาศกรมปศุสัตว์ เรื่อง ชะลอการนำเข้าหรือนำผ่านราชอาณาจักรซึ่งสัตว์ปีกหรือซากสัตว์ปีก จากสหรัฐอเมริกา พ.ศ. 2566,140,67,ง พิเศษ,17,,https://ratchakitcha.soc.go.th/documents/140D067S0000000001700.pdf,c0447341fb1fa78becbccbed8686e5bb00e5606d
21/03/2023,ประกาศกรมปศุสัตว์ เรื่อง ชะลอการนำเข้าหรือนำผ่านราชอาณาจักรซึ่งสัตว์ปีกหรือซากสัตว์ปีก จากสาธารณรัฐอินเดีย พ.ศ. 2566,140,67,ง พิเศษ,16,,https://ratchakitcha.soc.go.th/documents/140D067S0000000001600.pdf,85bc1e602c8078d35e3183c357f7243e3ab9f6e9
21/03/2023,ประกาศกรมปศุสัตว์ เรื่อง ชะลอการนำเข้าหรือนำผ่านราชอาณาจักรซึ่งสัตว์ปีกหรือซากสัตว์ปีก จากราชอาณาจักรเนเธอร์แลนด์ พ.ศ. 2566,140,67,ง พิเศษ,15,,https://ratchakitcha.soc.go.th/documents/140D067S0000000001500.pdf,cf456cf8409251960106d24298609f86dda72110
21/03/2023,ระเบียบสภาองค์การบริหารส่วนตำบลดอนขวาง ว่าด้วยการดำเนินการของประชาชนในการเข้าชื่อเสนอข้อบัญญัติท้องถิ่น พ.ศ. 2565,140,67,ง พิเศษ,11,,https://ratchakitcha.soc.go.th/documents/140D067S0000000001100.pdf,bd67c2a0bb6cde0d4f455296815287bbdd6baa08
21/03/2023,ระเบียบสภาองค์การบริหารส่วนตำบลไทรทอง ว่าด้วยการดำเนินการของประชาชนในการเข้าชื่อเสนอข้อบัญญัติท้องถิ่น พ.ศ. 2565,140,67,ง พิเศษ,8,,https://ratchakitcha.soc.go.th/documents/140D067S0000000000800.pdf,157c531fec0423f45f1ba558312ba336979ec49f
21/03/2023,ระเบียบสภาองค์การบริหารส่วนตำบลบึงเสนาท ว่าด้วยการดำเนินการของประชาชนในการเข้าชื่อเสนอข้อบัญญัติท้องถิ่น พ.ศ. 2566,140,67,ง พิเศษ,5,,https://ratchakitcha.soc.go.th/documents/140D067S0000000000500.pdf,fbf0e2aec2bd19cd496be204dccde88ac963c01b
21/03/2023,ระเบียบสภาองค์การบริหารส่วนตำบลห้วยบง ว่าด้วยการดำเนินการของประชาชนในการเข้าชื่อเสนอข้อบัญญัติท้องถิ่น พ.ศ. 2565,140,67,ง พิเศษ,2,,https://ratchakitcha.soc.go.th/documents/140D067S0000000000200.pdf,557a2db82ced958042b3265b413fb22f859154ad
21/03/2023,พระบรมราชโองการ ประกาศ แต่งตั้งสมาชิกวุฒิสภา [พลเอก พหล สง่าเนตร],140,67,ง พิเศษ,1,,https://ratchakitcha.soc.go.th/documents/140D067S0000000000100.pdf,0321584a90c7715b248b5536f41d6c893c9a37bd
20/03/2023,ข้อบังคับ ก.ต.ช. ว่าด้วยการประชุมและการลงมติของ ก.ต.ช. และของคณะอนุกรรมการ ก.ต.ช. พ.ศ. 2565,140,66,ง พิเศษ,32,,https://ratchakitcha.soc.go.th/documents/140D066S0000000003200.pdf,3f19cb03024dce305d9fd0cb779029ff5b337490
20/03/2023,ข้อกำหนดออกตามความในมาตรา 18 แห่งพระราชบัญญัติการรักษาความมั่นคงภายในราชอาณาจักร พ.ศ. 2551,140,66,ง พิเศษ,30,,https://ratchakitcha.soc.go.th/documents/140D066S0000000003000.pdf,2b6e7fea1083ebea949c622af899bd35afd5a8d7
20/03/2023,ประกาศ เรื่อง กำหนดลักษณะความผิดอันมีผลกระทบต่อความมั่นคงภายในราชอาณาจักรตามมาตรา 21 แห่งพระราชบัญญัติการรักษาความมั่นคงภายในราชอาณาจักร พ.ศ. 2551,140,66,ง พิเศษ,28,,https://ratchakitcha.soc.go.th/documents/140D066S0000000002800.pdf,cd38c76bff6a6733f82756d08a4ca8f208b38165
20/03/2023,ประกาศ เรื่อง การให้พนักงานเจ้าหน้าที่ที่ปฏิบัติหน้าที่ตามพระราชบัญญัติการรักษาความมั่นคงภายในราชอาณาจักร พ.ศ. 2551 เป็นเจ้าพนักงานหรือพนักงานเจ้าหน้าที่ตามกฎหมาย,140,66,ง พิเศษ,26,,https://ratchakitcha.soc.go.th/documents/140D066S0000000002600.pdf,1af87e37a3df8f9d7438e359acea32d2695b89ae
20/03/2023,ประกาศ เรื่อง พื้นที่ปรากฏเหตุการณ์อันกระทบต่อความมั่นคงภายในราชอาณาจักร,140,66,ง พิเศษ,25,,https://ratchakitcha.soc.go.th/documents/140D066S0000000002500.pdf,186a128a0e8c1aee95313857cd33d040670c5322
20/03/2023,ประกาศ เรื่อง ยกเลิกการประกาศสถานการณ์ฉุกเฉินที่มีความร้ายแรงในเขตท้องที่อำเภอมายอ จังหวัดปัตตานี,140,66,ง พิเศษ,24,,https://ratchakitcha.soc.go.th/documents/140D066S0000000002400.pdf,40491c0206c9cf9c08b17274161846240b2dfc87
20/03/2023,ประกาศ เรื่อง การให้ประกาศและคำสั่งที่นายกรัฐมนตรีกำหนดตามประกาศสถานการณ์ฉุกเฉินที่มีความร้ายแรงยังคงมีผลใช้บังคับ,140,66,ง พิเศษ,23,,https://ratchakitcha.soc.go.th/documents/140D066S0000000002300.pdf,d0d1e2e5c84f442e94d5110da816eb0a550feded
20/03/2023,ประกาศ เรื่อง การให้ประกาศที่คณะรัฐมนตรีกำหนดตามประกาศสถานการณ์ฉุกเฉินที่มีความร้ายแรงยังคงมีผลใช้บังคับ,140,66,ง พิเศษ,22,,https://ratchakitcha.soc.go.th/documents/140D066S0000000002200.pdf,828bd69c16acd33e7a40c460865d144f680f836b
20/03/2023,ประกาศ เรื่อง การขยายระยะเวลาการประกาศสถานการณ์ฉุกเฉินที่มีความร้ายแรงในเขตท้องที่จังหวัดนราธิวาส ยกเว้นอำเภอศรีสาคร อำเภอสุไหงโก-ลก อำเภอแว้ง และอำเภอสุคิริน จังหวัดปัตตานี ยกเว้นอำเภอยะหริ่ง อำเภอมายอ อำเภอไม้แก่น และอำเภอแม่ลาน และจังหวัดยะลา ยกเว้นอำเภอเบตง และอำเภอกาบัง,140,66,ง พิเศษ,21,,https://ratchakitcha.soc.go.th/documents/140D066S0000000002100.pdf,80e0db06c574970d288131fd4e59bbc8c3df691b
20/03/2023,ประกาศกองทุนบำเหน็จบำนาญข้าราชการ เรื่อง กำหนดแบบแสดงความประสงค์เลือกหรือเปลี่ยนแปลงแผนการลงทุน พ.ศ. 2565,140,66,ง พิเศษ,20,,https://ratchakitcha.soc.go.th/documents/140D066S0000000002000.pdf,bd0d718bc0425aa1a18f1d27a676496ca10c1c75
20/03/2023,ประกาศกองทุนบำเหน็จบำนาญข้าราชการ เรื่อง กำหนดแบบประเมินความเสี่ยงด้านการลงทุน (ฉบับ 2) พ.ศ. 2565,140,66,ง พิเศษ,19,,https://ratchakitcha.soc.go.th/documents/140D066S0000000001900.pdf,0d042458e5f356dbcf596692c1ad808ca0743426
20/03/2023,ประกาศคณะกรรมการกองทุนบำเหน็จบำนาญข้าราชการ เรื่อง หลักเกณฑ์และวิธีการจัดให้มีแผนการลงทุน การเลือกแผนการลงทุน การให้ข้อมูลประกอบการพิจารณาเลือกแผนการลงทุน และการเปลี่ยนแปลงแผนการลงทุน (ฉบับที่ 3) พ.ศ. 2565,140,66,ง พิเศษ,16,,https://ratchakitcha.soc.go.th/documents/140D066S0000000001600.pdf,731bd42021cb390e79c6d679682d63d356930f1e
20/03/2023,ประกาศสำนักงานป้องกันและปราบปรามการฟอกเงิน เรื่อง ให้ผู้เสียหายยื่นคำร้องขอคุ้มครองสิทธิจากการกระทำความผิดมูลฐาน [ราย บริษัท ยูไนเต็ดเอ็กซ์พอร์ต จำกัด กับพวก],140,66,ง พิเศษ,15,,https://ratchakitcha.soc.go.th/documents/140D066S0000000001500.pdf,0ca70e9b5f0b725ddb19973689fe655c750359b3
20/03/2023,ประกาศกระทรวงอุตสาหกรรม เรื่อง กำหนดให้แม่น้ำเจ้าพระยาเป็นแหล่งน้ำสาธารณะ พ.ศ. 2566,140,66,ง พิเศษ,14,,https://ratchakitcha.soc.go.th/documents/140D066S0000000001400.pdf,3d274bc07bf49576f34ab19ecabf74291dcf18c9
20/03/2023,ประกาศกระทรวงการคลัง เรื่อง ผลการกู้เงินโดยการออกตั๋วสัญญาใช้เงินเพื่อปรับโครงสร้างหนี้เงินกู้เพื่อให้กู้ต่อแก่การรถไฟแห่งประเทศไทย ในปีงบประมาณ พ.ศ. 2566 ครั้งที่ 2,140,66,ง พิเศษ,13,,https://ratchakitcha.soc.go.th/documents/140D066S0000000001300.pdf,53bb85ecb151638132cd3de68fc30ba938543d0a
20/03/2023,ประกาศกระทรวงการคลัง เรื่อง ผลการจำหน่ายพันธบัตรรัฐบาลเพื่อการบริหารหนี้ ในปีงบประมาณ พ.ศ. 2566 ครั้งที่ 10,140,66,ง พิเศษ,11,,https://ratchakitcha.soc.go.th/documents/140D066S0000000001100.pdf,f01df6aa0eaa543b9909434dc4e2f0ae9dd3e973
20/03/2023,ระเบียบกองทุนบำเหน็จบำนาญข้าราชการ ว่าด้วยแนวปฏิบัติกรณีผู้มีสิทธิรับเงินจากกองทุนไม่รับเงินภายในกำหนดอายุความ (ฉบับที่ 2) พ.ศ. 2565,140,66,ง พิเศษ,5,,https://ratchakitcha.soc.go.th/documents/140D066S0000000000500.pdf,e0bef051befc3b84a23ee8afffb160ef2ca7211b
20/03/2023,ระเบียบ ก.ต.ช. ว่าด้วยหลักเกณฑ์การปฏิบัติราชการของผู้บัญชาการ ในฐานะเป็นอธิบดีหรือแทนผู้บัญชาการตำรวจแห่งชาติ พ.ศ. 2565,140,66,ง พิเศษ,3,,https://ratchakitcha.soc.go.th/documents/140D066S0000000000300.pdf,3e13f47b837c59a423ae05a6dd36e254282d03f8
20/03/2023,ระเบียบ ก.ต.ช. ว่าด้วยการกำหนดหลักเกณฑ์และวิธีการสรรหาและคัดเลือกกรรมการผู้ทรงคุณวุฒิ ในคณะกรรมการนโยบายตำรวจแห่งชาติ พ.ศ. 2565,140,66,ง พิเศษ,1,,https://ratchakitcha.soc.go.th/documents/140D066S0000000000100.pdf,89085c2a68e2c8ec979366fc7833f10ba4adfc21
20/03/2023,พระราชกฤษฎีกายุบสภาผู้แทนราษฎร พ.ศ. 2566,140,22,ก,1,,https://ratchakitcha.soc.go.th/documents/140A022N0000000000100.pdf,c5f777c56fe2919d92334e7d3d4a11adc38fb03b
20/03/2023,พระบรมราชโองการ ประกาศ เรื่อง นโยบายและแผนระดับชาติว่าด้วยความมั่นคงแห่งชาติ (พ.ศ. 2566 - 2570),140,21,ก,1,,https://ratchakitcha.soc.go.th/documents/140A021N0000000000100.pdf,96afb5e8dff9efa6013422385196bcf751c0ecba
19/03/2023,พระราชกฤษฎีกากำหนดเขตที่ดินที่จะเวนคืน ในท้องที่ตำบลหนองกอมเกาะ อำเภอเมืองหนองคาย จังหวัดหนองคาย พ.ศ. ๒๕๖๖,140,20,ก,131,,https://ratchakitcha.soc.go.th/documents/140A020N0000000013100.pdf,dfb253c46c8d423002f7d78a8ca7febd3b12dfbb
19/03/2023,พระราชกฤษฎีกากำหนดเขตที่ดินที่จะเวนคืน ในท้องที่ตำบลสระแก้ว และตำบลท่าเกษม อำเภอเมืองสระแก้ว จังหวัดสระแก้ว พ.ศ. 2565,140,20,ก,128,,https://ratchakitcha.soc.go.th/documents/140A020N0000000012800.pdf,8ef786327d3ec36d7216f64adec3d13a62079ff0
19/03/2023,พระราชกฤษฎีกาว่าด้วยปริญญาในสาขาวิชา อักษรย่อสำหรับสาขาวิชา ครุยวิทยฐานะ เข็มวิทยฐานะ และครุยประจำตำแหน่งของมหาวิทยาลัยราชภัฏร้อยเอ็ด (ฉบับที่ ๔) พ.ศ. ๒๕๖๖,140,20,ก,122,,https://ratchakitcha.soc.go.th/documents/140A020N0000000012200.pdf,605dca112ca29ae050737374b390fc4157d356e2
